Comment_ID,Task_ID,Employee_ID,Comment_Text,Comment_Type,Visibility,Created_DateTime,Edited,Sentiment,Likes
CMT000233,TASK-16560,EMP345,Changes deployed to the development environment.,Deployment,Internal,2025-08-05 19:31:30,Yes,Neutral,0
CMT000234,TASK-17346,EMP359,Testing completed successfully.,Update,Public,2024-11-28 10:01:42,Yes,Neutral,4
CMT000235,TASK-15228,EMP203,Security validation completed.,Customer Reply,Public,2025-04-10 02:53:23,Yes,Positive,0
CMT000236,TASK-10880,EMP498,API response time has improved.,Testing,Internal,2025-06-22 13:24:07,Yes,Neutral,7
CMT000237,TASK-17202,EMP051,Performance optimization implemented.,Investigation,Internal,2024-11-26 02:08:57,Yes,Positive,2
CMT000238,TASK-15587,EMP092,Dependency updated successfully.,Review,Public,2025-09-01 07:00:25,Yes,Neutral,6
CMT000239,TASK-12482,EMP052,API response time has improved.,Testing,Public,2024-08-03 18:00:19,No,Positive,7
CMT000240,TASK-12257,EMP281,Root cause identified and under analysis.,Customer Reply,Public,2026-03-01 16:01:50,No,Negative,5
CMT000241,TASK-12753,EMP492,Performance optimization implemented.,Customer Reply,Internal,2024-11-17 07:43:11,No,Positive,4
CMT000242,TASK-14630,EMP420,Deployment completed in UAT.,Review,Internal,2024-09-22 22:10:08,No,Negative,9
CMT000243,TASK-13885,EMP099,Database migration completed.,Testing,Public,2025-09-12 22:21:08,Yes,Neutral,9
CMT000244,TASK-18708,EMP210,Additional logs have been attached.,Investigation,Public,2025-02-19 05:33:18,No,Positive,1
CMT000245,TASK-13428,EMP301,Security validation completed.,Customer Reply,Internal,2026-04-17 09:04:59,Yes,Positive,7
CMT000246,TASK-12362,EMP053,Monitoring the application after deployment.,Review,Public,2025-07-07 18:34:04,Yes,Neutral,6
CMT000247,TASK-19026,EMP308,Deployment completed in UAT.,Update,Internal,2025-07-25 15:17:16,No,Negative,4
CMT000248,TASK-11627,EMP131,Investigating the issue reported by the customer.,Customer Reply,Public,2026-03-11 09:00:36,Yes,Negative,10
CMT000249,TASK-14865,EMP080,Monitoring the application after deployment.,Review,Internal,2024-12-13 07:34:49,No,Negative,5
CMT000250,TASK-17261,EMP444,Root cause identified and under analysis.,Deployment,Public,2026-01-05 05:37:37,No,Positive,5
CMT000251,TASK-14821,EMP449,Code review completed successfully.,Testing,Internal,2025-10-26 21:12:22,Yes,Negative,0
CMT000252,TASK-12517,EMP377,Database migration completed.,Investigation,Internal,2025-05-18 17:46:35,Yes,Positive,0
CMT000253,TASK-12065,EMP402,Issue reproduced successfully.,Investigation,Internal,2026-06-10 13:07:51,No,Neutral,8
CMT000254,TASK-17374,EMP282,Dependency updated successfully.,Review,Internal,2024-07-25 20:45:32,Yes,Positive,7
CMT000255,TASK-13608,EMP148,Production deployment scheduled.,Deployment,Internal,2026-03-31 15:32:24,No,Neutral,4
CMT000256,TASK-11135,EMP098,Code review completed successfully.,Investigation,Public,2024-10-22 12:48:44,No,Negative,9
CMT000257,TASK-11115,EMP036,Testing completed successfully.,Review,Internal,2026-03-15 04:24:18,No,Negative,5
CMT000258,TASK-11710,EMP456,Issue reproduced successfully.,Review,Internal,2024-10-30 01:55:33,Yes,Neutral,2
CMT000259,TASK-17964,EMP437,Changes deployed to the development environment.,Update,Public,2024-08-17 21:57:06,Yes,Neutral,0
CMT000260,TASK-13459,EMP348,Customer confirmed the fix.,Update,Public,2025-07-10 12:18:43,Yes,Positive,7
CMT000261,TASK-17293,EMP183,Unable to reproduce the reported issue.,Review,Public,2026-05-17 02:11:41,Yes,Neutral,6
CMT000262,TASK-16781,EMP183,Production deployment scheduled.,Investigation,Internal,2025-01-13 19:21:37,Yes,Positive,7
CMT000263,TASK-11380,EMP305,Dependency updated successfully.,Deployment,Public,2025-06-30 03:19:21,No,Neutral,0
CMT000264,TASK-13992,EMP346,Additional logs have been attached.,Investigation,Public,2025-09-26 22:31:01,No,Positive,5
CMT000265,TASK-17174,EMP212,Changes deployed to the development environment.,Customer Reply,Internal,2025-01-03 18:25:46,No,Negative,5
CMT000266,TASK-15809,EMP383,Task blocked due to external dependency.,Investigation,Public,2025-08-01 04:31:06,No,Positive,8
CMT000267,TASK-10823,EMP451,Performance optimization implemented.,Testing,Internal,2024-07-16 18:41:58,No,Positive,8
CMT000268,TASK-12031,EMP176,API response time has improved.,Investigation,Public,2025-06-03 01:00:11,No,Negative,2
CMT000269,TASK-16538,EMP372,Performance optimization implemented.,Update,Internal,2026-01-15 18:29:30,Yes,Negative,0
CMT000270,TASK-16673,EMP415,Task blocked due to external dependency.,Deployment,Internal,2025-03-15 01:58:50,No,Neutral,4
CMT000271,TASK-12886,EMP412,Production deployment scheduled.,Investigation,Public,2024-12-17 19:16:17,Yes,Positive,4
CMT000272,TASK-11450,EMP176,Production deployment scheduled.,Customer Reply,Public,2024-08-15 21:38:01,Yes,Neutral,9
CMT000273,TASK-19771,EMP162,Performance optimization implemented.,Investigation,Internal,2025-12-03 13:09:24,No,Positive,1
CMT000274,TASK-11675,EMP262,Production deployment scheduled.,Testing,Public,2025-05-17 19:48:38,Yes,Neutral,4
CMT000275,TASK-17822,EMP249,Dependency updated successfully.,Review,Internal,2026-05-08 11:31:09,Yes,Negative,4
CMT000276,TASK-19761,EMP078,Security validation completed.,Customer Reply,Internal,2026-01-01 17:25:59,Yes,Positive,7
CMT000277,TASK-18806,EMP012,Root cause identified and under analysis.,Testing,Public,2024-09-21 02:34:52,Yes,Negative,5
CMT000278,TASK-17083,EMP344,Additional logs have been attached.,Customer Reply,Internal,2026-05-08 13:13:15,No,Neutral,10
CMT000279,TASK-18011,EMP227,Deployment completed in UAT.,Customer Reply,Public,2026-05-21 11:34:19,Yes,Positive,7
CMT000280,TASK-19256,EMP108,API response time has improved.,Customer Reply,Internal,2026-02-26 13:37:10,No,Negative,2
CMT000281,TASK-12480,EMP480,Deployment completed in UAT.,Investigation,Internal,2026-03-09 00:26:02,Yes,Positive,1
CMT000282,TASK-13445,EMP254,Database migration completed.,Deployment,Internal,2025-11-19 11:45:27,Yes,Negative,9
CMT000283,TASK-19851,EMP275,Changes deployed to the development environment.,Deployment,Public,2025-12-18 07:56:37,No,Negative,7
CMT000284,TASK-16438,EMP467,Production deployment scheduled.,Update,Public,2025-11-09 03:20:50,Yes,Positive,10
CMT000285,TASK-10128,EMP328,Dependency updated successfully.,Review,Internal,2025-09-14 06:36:11,No,Negative,5
CMT000286,TASK-10698,EMP008,Security validation completed.,Deployment,Public,2025-01-13 15:38:02,No,Neutral,2
CMT000287,TASK-18181,EMP373,Security validation completed.,Investigation,Internal,2024-10-15 07:31:22,Yes,Neutral,9
CMT000288,TASK-14826,EMP151,Production deployment scheduled.,Investigation,Internal,2025-12-22 05:59:30,Yes,Neutral,5
CMT000289,TASK-18073,EMP065,Task blocked due to external dependency.,Customer Reply,Public,2025-09-18 12:33:50,No,Positive,9
CMT000290,TASK-10320,EMP084,Unable to reproduce the reported issue.,Customer Reply,Internal,2024-08-20 00:21:50,Yes,Negative,5
CMT000291,TASK-18128,EMP082,Issue reproduced successfully.,Deployment,Internal,2025-10-21 12:31:11,No,Positive,3
CMT000292,TASK-19130,EMP063,Dependency updated successfully.,Deployment,Public,2025-09-28 09:46:56,Yes,Positive,9
CMT000293,TASK-16395,EMP459,Monitoring the application after deployment.,Update,Internal,2025-07-18 10:55:05,Yes,Positive,8
CMT000294,TASK-13493,EMP416,Testing completed successfully.,Testing,Public,2026-01-26 22:00:18,No,Neutral,5
CMT000295,TASK-18400,EMP202,Monitoring the application after deployment.,Update,Public,2026-04-10 22:02:35,No,Negative,5
CMT000296,TASK-13504,EMP037,Changes deployed to the development environment.,Investigation,Internal,2025-04-14 03:55:14,Yes,Negative,4
CMT000297,TASK-15451,EMP140,Performance optimization implemented.,Deployment,Internal,2026-02-24 21:49:56,Yes,Neutral,4
CMT000298,TASK-18151,EMP068,Dependency updated successfully.,Customer Reply,Internal,2025-07-09 11:25:55,Yes,Negative,9
CMT000299,TASK-10803,EMP043,Unable to reproduce the reported issue.,Review,Public,2025-08-31 12:49:52,No,Negative,8
CMT000300,TASK-19172,EMP109,API response time has improved.,Update,Internal,2025-05-08 02:19:48,No,Neutral,3
CMT000301,TASK-12383,EMP024,Code review completed successfully.,Testing,Internal,2026-05-22 07:34:35,No,Neutral,10
CMT000302,TASK-14959,EMP235,Waiting for QA validation.,Investigation,Internal,2025-05-30 10:31:11,No,Neutral,10
CMT000303,TASK-14565,EMP163,Performance optimization implemented.,Deployment,Internal,2026-06-05 11:33:10,No,Positive,7
CMT000304,TASK-15319,EMP416,Root cause identified and under analysis.,Update,Internal,2025-03-13 20:42:01,Yes,Negative,9
CMT000305,TASK-10897,EMP199,Additional logs have been attached.,Deployment,Internal,2025-11-12 21:15:19,No,Neutral,9
CMT000306,TASK-10197,EMP282,Unable to reproduce the reported issue.,Customer Reply,Internal,2026-05-07 10:45:19,No,Negative,0
CMT000307,TASK-19039,EMP370,Fix developed and submitted for code review.,Deployment,Public,2025-11-21 03:47:05,No,Neutral,3
CMT000308,TASK-12709,EMP394,Deployment completed in UAT.,Customer Reply,Internal,2025-04-09 22:12:07,Yes,Negative,10
CMT000309,TASK-17451,EMP268,Testing completed successfully.,Review,Internal,2024-09-04 13:12:32,No,Negative,5
CMT000310,TASK-13807,EMP287,Root cause identified and under analysis.,Customer Reply,Internal,2025-06-24 05:12:09,Yes,Negative,6
CMT000311,TASK-10602,EMP204,Waiting for QA validation.,Investigation,Public,2025-05-08 09:50:24,Yes,Neutral,7
CMT000312,TASK-12183,EMP112,Root cause identified and under analysis.,Testing,Internal,2026-02-24 10:07:36,No,Neutral,3
CMT000313,TASK-10015,EMP383,Dependency updated successfully.,Review,Public,2026-02-02 17:30:01,No,Negative,10
CMT000314,TASK-16776,EMP368,API response time has improved.,Investigation,Public,2026-06-30 03:30:33,No,Neutral,3
CMT000315,TASK-17171,EMP469,Performance optimization implemented.,Customer Reply,Public,2025-06-01 19:43:09,No,Positive,8
CMT000316,TASK-10893,EMP069,Database migration completed.,Review,Public,2025-05-05 15:26:24,No,Negative,1
CMT000317,TASK-14193,EMP165,Additional logs have been attached.,Investigation,Internal,2025-08-25 21:34:53,Yes,Negative,8
CMT000318,TASK-15464,EMP276,Customer confirmed the fix.,Customer Reply,Internal,2026-01-08 10:14:06,No,Neutral,3
CMT000319,TASK-19331,EMP373,Unable to reproduce the reported issue.,Deployment,Internal,2024-09-06 03:44:19,No,Neutral,10
CMT000320,TASK-18666,EMP086,Production deployment scheduled.,Deployment,Internal,2024-12-14 04:26:55,Yes,Negative,4
CMT000321,TASK-18286,EMP480,Database migration completed.,Deployment,Internal,2024-10-24 06:36:59,Yes,Positive,4
CMT000322,TASK-17626,EMP385,Dependency updated successfully.,Testing,Public,2025-03-03 21:30:52,Yes,Positive,0
CMT000323,TASK-10223,EMP450,Monitoring the application after deployment.,Update,Internal,2025-02-13 20:12:37,Yes,Neutral,8
CMT000324,TASK-13673,EMP462,Code review completed successfully.,Customer Reply,Internal,2026-06-17 01:39:45,Yes,Neutral,6
CMT000325,TASK-17744,EMP199,Deployment completed in UAT.,Investigation,Internal,2024-12-08 12:37:03,No,Negative,5
CMT000326,TASK-11001,EMP194,Code review completed successfully.,Update,Public,2026-05-22 15:55:51,Yes,Positive,2
CMT000327,TASK-17293,EMP120,Dependency updated successfully.,Update,Internal,2025-02-09 23:20:35,Yes,Positive,9
CMT000328,TASK-12523,EMP283,Changes deployed to the development environment.,Customer Reply,Internal,2024-12-05 16:12:32,Yes,Positive,4
CMT000329,TASK-13368,EMP009,Issue reproduced successfully.,Investigation,Public,2026-06-21 12:19:02,Yes,Negative,9
CMT000330,TASK-10837,EMP165,Security validation completed.,Investigation,Internal,2024-09-12 20:46:28,Yes,Positive,3
CMT000331,TASK-11726,EMP289,Monitoring the application after deployment.,Review,Internal,2024-09-30 05:25:13,Yes,Neutral,9
CMT000332,TASK-14858,EMP158,Changes deployed to the development environment.,Review,Public,2024-10-11 17:01:36,Yes,Positive,1
CMT000333,TASK-12900,EMP196,Customer confirmed the fix.,Investigation,Public,2024-08-27 15:41:02,Yes,Negative,6
CMT000334,TASK-13815,EMP096,Code review completed successfully.,Customer Reply,Internal,2025-04-18 05:05:46,Yes,Positive,6
CMT000335,TASK-11495,EMP318,Task blocked due to external dependency.,Update,Public,2024-12-11 22:00:07,Yes,Negative,2
CMT000336,TASK-12009,EMP022,Deployment completed in UAT.,Review,Public,2024-11-02 23:54:43,No,Neutral,4
CMT000337,TASK-15169,EMP091,Code review completed successfully.,Update,Internal,2024-07-21 05:24:24,Yes,Positive,4
CMT000338,TASK-17762,EMP342,Additional logs have been attached.,Deployment,Internal,2025-12-01 19:38:23,Yes,Negative,4
CMT000339,TASK-11215,EMP226,Root cause identified and under analysis.,Customer Reply,Public,2024-08-14 18:33:31,Yes,Positive,3
CMT000340,TASK-12036,EMP072,Changes deployed to the development environment.,Deployment,Public,2024-12-25 19:48:09,Yes,Neutral,8
CMT000341,TASK-10627,EMP145,Testing completed successfully.,Testing,Internal,2025-08-26 19:42:36,No,Neutral,7
CMT000342,TASK-16821,EMP261,Monitoring the application after deployment.,Update,Public,2026-04-16 03:40:32,Yes,Positive,3
CMT000343,TASK-19344,EMP053,Investigating the issue reported by the customer.,Review,Internal,2025-11-03 11:38:05,Yes,Positive,3
CMT000344,TASK-16457,EMP494,Security validation completed.,Investigation,Public,2025-12-09 13:11:35,Yes,Positive,9
CMT000345,TASK-15907,EMP484,Performance optimization implemented.,Deployment,Public,2025-12-03 12:19:18,No,Negative,7
CMT000346,TASK-14609,EMP305,Root cause identified and under analysis.,Update,Public,2026-02-12 01:48:03,Yes,Neutral,8
CMT000347,TASK-17966,EMP497,API response time has improved.,Review,Internal,2026-03-24 21:47:46,No,Negative,3
CMT000348,TASK-16740,EMP426,Testing completed successfully.,Update,Public,2024-10-31 00:29:01,No,Neutral,1
CMT000349,TASK-14647,EMP184,Unable to reproduce the reported issue.,Testing,Public,2024-08-18 05:50:49,Yes,Positive,0
CMT000350,TASK-18950,EMP224,Testing completed successfully.,Review,Public,2025-10-06 08:17:17,No,Negative,1
CMT000351,TASK-12338,EMP139,Customer confirmed the fix.,Customer Reply,Internal,2025-07-23 18:16:38,Yes,Neutral,7
CMT000352,TASK-12557,EMP464,Waiting for QA validation.,Customer Reply,Internal,2025-07-25 08:07:51,No,Neutral,1
CMT000353,TASK-16587,EMP146,Code review completed successfully.,Customer Reply,Public,2026-01-31 21:40:58,No,Neutral,2
CMT000354,TASK-14120,EMP016,Dependency updated successfully.,Review,Public,2024-11-14 01:10:09,Yes,Positive,8
CMT000355,TASK-12517,EMP495,Waiting for QA validation.,Update,Public,2025-12-07 13:29:50,Yes,Negative,8
CMT000356,TASK-19669,EMP414,Performance optimization implemented.,Review,Public,2025-05-17 07:23:22,Yes,Neutral,4
CMT000357,TASK-13929,EMP369,Testing completed successfully.,Customer Reply,Public,2025-05-13 18:17:45,No,Negative,10
CMT000358,TASK-11306,EMP331,Unable to reproduce the reported issue.,Testing,Internal,2025-01-04 12:29:29,No,Negative,9
CMT000359,TASK-17807,EMP344,Investigating the issue reported by the customer.,Review,Internal,2025-01-31 10:53:07,Yes,Positive,3
CMT000360,TASK-13803,EMP157,Unable to reproduce the reported issue.,Investigation,Internal,2025-09-05 16:28:36,Yes,Neutral,4
CMT000361,TASK-13933,EMP296,Dependency updated successfully.,Update,Public,2025-08-18 10:40:17,Yes,Neutral,6
CMT000362,TASK-19880,EMP116,Production deployment scheduled.,Customer Reply,Internal,2026-05-03 03:15:34,Yes,Neutral,4
CMT000363,TASK-17643,EMP031,API response time has improved.,Customer Reply,Internal,2025-01-30 10:30:50,No,Positive,1
CMT000364,TASK-13241,EMP336,Monitoring the application after deployment.,Testing,Public,2025-12-14 12:36:36,No,Neutral,1
CMT000365,TASK-16771,EMP046,Database migration completed.,Update,Internal,2024-09-18 14:33:46,Yes,Neutral,1
CMT000366,TASK-19598,EMP133,Performance optimization implemented.,Deployment,Public,2025-10-29 01:00:44,Yes,Neutral,5
CMT000367,TASK-18659,EMP258,Fix developed and submitted for code review.,Review,Internal,2024-11-04 03:33:08,No,Neutral,8
CMT000368,TASK-13647,EMP493,Root cause identified and under analysis.,Testing,Internal,2026-03-28 05:40:02,No,Negative,6
CMT000369,TASK-10934,EMP361,Investigating the issue reported by the customer.,Deployment,Public,2026-06-14 20:27:54,No,Negative,3
CMT000370,TASK-15569,EMP104,Changes deployed to the development environment.,Update,Public,2025-01-11 14:29:19,Yes,Negative,5
CMT000371,TASK-10447,EMP161,Root cause identified and under analysis.,Testing,Internal,2026-02-20 03:41:51,Yes,Positive,5
CMT000372,TASK-17090,EMP031,Task blocked due to external dependency.,Customer Reply,Public,2024-12-17 05:07:18,Yes,Neutral,4
CMT000373,TASK-10459,EMP283,Deployment completed in UAT.,Review,Public,2025-02-17 20:37:36,No,Neutral,5
CMT000374,TASK-19431,EMP128,Waiting for QA validation.,Customer Reply,Public,2024-09-23 03:56:16,Yes,Positive,4
CMT000375,TASK-17071,EMP280,Waiting for QA validation.,Update,Internal,2025-05-28 07:00:51,No,Neutral,0
CMT000376,TASK-17119,EMP393,Additional logs have been attached.,Update,Internal,2024-09-23 23:47:47,No,Neutral,7
CMT000377,TASK-10849,EMP377,Investigating the issue reported by the customer.,Deployment,Public,2025-12-06 07:30:16,Yes,Neutral,5
CMT000378,TASK-14037,EMP355,Security validation completed.,Investigation,Public,2025-09-03 04:05:43,No,Positive,6
CMT000379,TASK-13656,EMP010,Monitoring the application after deployment.,Review,Public,2025-05-12 15:33:30,No,Positive,10
CMT000380,TASK-13997,EMP173,API response time has improved.,Testing,Internal,2025-12-10 07:59:01,Yes,Negative,1
CMT000381,TASK-11569,EMP189,Performance optimization implemented.,Deployment,Public,2024-12-27 05:27:35,Yes,Negative,7
CMT000382,TASK-16120,EMP463,Security validation completed.,Review,Public,2025-03-09 01:32:01,No,Positive,5
CMT000383,TASK-16680,EMP208,Changes deployed to the development environment.,Investigation,Internal,2025-04-01 08:02:43,No,Neutral,3
CMT000384,TASK-18521,EMP330,Testing completed successfully.,Testing,Internal,2024-07-11 06:12:58,Yes,Positive,5
